longitude,latitude
-157.0667,7.4833
92.025,7.573
138.992,7.608
-133.99,7.61
-134.018,7.612
-134.007,7.615
-134.003,7.615
-124.0,7.615
-142.317,7.617
-133.998,7.618
-133.995,7.618
-133.992,7.618
-133.987,7.618
-168.372,7.622
-134.015,7.642
-134.023,7.643
-134.022,7.643
-134.02,7.643
-134.005,7.643
-134.055,7.645
-133.998,7.645
-133.997,7.645
-134.057,7.647
-134.06,7.648
-134.063,7.65
-134.062,7.65
-134.033,7.65
-134.065,7.652
-134.067,7.653
-135.545,7.7
-127.1133,7.7083
-128.2023,7.7117
-147.233,7.717
-83.09,7.718
54.758,7.732
-149.733,7.733
-168.547,7.735
-92.25,7.75
63.433,7.75
-141.934,7.765
56.203,7.8
-161.155,7.82
-168.458,7.84
-130.9167,7.85
-83.608,7.8557
-83.608,7.8559
-85.273,7.86
54.758,7.865
-97.655,7.872
-104.243,7.873
-157.4833,7.8833
-45.932,7.885
-89.943,7.897
-170.65,7.9
-90.437,7.912
-125.4783,7.915
-90.747,7.925
-156.8,7.9333
74.133,7.95
164.95,7.967
-140.833,7.983
82.2,8.0
85.65,8.0
-132.0227,8.024
-152.9,8.0333
-89.652,8.078
-125.4167,8.0833
-104.313,8.09
-170.417,8.1
-104.19,8.11
-174.423,8.113
-104.175,8.113
-113.928,8.115
-104.158,8.115
-145.417,8.117
-104.14,8.118
-125.325,8.15
-158.988,8.182
-125.3083,8.1933
-127.483,8.217
-86.2425,8.222
-158.943,8.23
70.633,8.233
-157.85,8.2333
-84.353,8.242
-86.2323,8.2433
-158.983,8.253
-88.848,8.253
-86.2432,8.2553
-153.0167,8.2667
-153.0,8.2667
-125.32,8.2833
-41.587,8.313
-133.667,8.317
-104.108,8.327
-127.0183,8.345
-88.033,8.372
-84.016,8.3808
-133.65,8.383
-49.617,8.4
-133.683,8.417
-34.433,8.433
-170.125,8.465
-167.2,8.483
-85.9675,8.4958
-85.9667,8.4963
-85.967,8.4967
-85.9668,8.4967
-85.9667,8.497
-85.9677,8.4973
-85.9695,8.499
-85.9718,8.5015
-85.9765,8.506
-125.4233,8.5117
-166.85,8.513
-85.9867,8.5157
-161.718,8.518
-166.958,8.53
-85.915,8.5303
-85.9042,8.5368
-177.767,8.55
-170.983,8.55
-133.65,8.55
-161.65,8.5667
-147.783,8.567
-140.383,8.567
-85.7925,8.5747
-140.35,8.583
64.042,8.6
-126.9533,8.62
-87.277,8.6237
-56.167,8.633
-161.65,8.6333
174.06,8.645
59.125,8.65
59.125,8.653
-166.628,8.687
-166.613,8.692
154.613,8.702
-160.588,8.705
-104.082,8.71
-104.08,8.71
154.55,8.71
-92.4,8.717
-46.935,8.72
-104.305,8.73
-87.2073,8.736
-87.2125,8.7367
-87.2083,8.7367
-87.2118,8.7373
-87.208,8.7375
-125.4833,8.74
-86.547,8.74
-87.2125,8.7413
-87.2137,8.742
-87.213,8.743
-85.813,8.778
-104.405,8.78
-104.048,8.79
-103.992,8.79
-103.988,8.79
-103.993,8.792
-103.99,8.792
-103.987,8.792
-103.993,8.793
-103.992,8.793
-135.366,8.794
-103.995,8.795
-103.994,8.796
-103.99833,8.79667
-103.994,8.797
-103.992,8.797
-104.0,8.798
-104.0,8.79833
-103.995,8.79833
-106.001,8.8
-104.095,8.8
-103.997,8.8
-103.993,8.8
-103.995,8.802
-103.99,8.802
-103.996,8.803
-104.0,8.805
-104.0,8.807
-103.998,8.807
-103.992,8.808
-103.992,8.813
-103.892,8.818
-87.1685,8.8197
-104.043,8.82
-104.405,8.83
-84.708,8.833
-104.327,8.84
-170.427,8.843
-169.55,8.867
-93.25,8.883
-167.677,8.895
51.617,8.9
-139.872,8.927
-86.6825,8.9375
-86.6852,8.9408
-170.292,8.953
52.333,8.967
52.033,8.975
56.033,8.975
51.733,8.983
54.783,8.983
-170.212,8.985
-139.85,9.0
51.083,9.0
51.417,9.0
-170.27,9.015
-171.05,9.017
-104.238,9.033
53.675,9.033
-133.6667,9.05
73.117,9.05
-125.36,9.0517
-136.79,9.052
-19.585,9.075
-87.0993,9.0835
-87.0972,9.087
-87.0968,9.0873
-87.0963,9.0875
-171.267,9.1
-87.0942,9.1052
72.967,9.117
72.983,9.117
-86.9048,9.1253
-170.762,9.127
-170.767,9.128
-86.9063,9.1297
-20.052,9.133
-86.9098,9.135
-86.9142,9.1357
-170.762,9.145
-170.812,9.147
-170.763,9.147
-172.1,9.15
-170.778,9.158
-156.4167,9.1667
-117.8833,9.1667
-168.833,9.167
-143.083,9.167
57.617,9.167
-87.2582,9.1703
-170.788,9.172
-170.772,9.172
-87.2605,9.1745
-87.2597,9.1755
-172.05,9.183
52.392,9.183
63.775,9.192
90.56,9.213
60.217,9.217
-86.3117,9.226
54.15,9.25
-86.2503,9.2502
-125.445,9.2583
-19.44,9.262
-19.582,9.268
-86.2303,9.2685
58.967,9.283
-124.15,9.2833
-19.807,9.298
-86.198,9.3108
-86.1877,9.3108
-86.1788,9.316
177.95,9.3167
-24.193,9.322
179.9,9.33
-169.0,9.333
-86.174,9.3408
-93.733,9.367
-145.25,9.383
139.0,9.4
-168.99,9.413
179.845,9.415
-86.9332,9.4358
-86.932,9.4363
-87.0508,9.4433
-150.7,9.45
-86.9975,9.471
-86.9945,9.4713
-86.9958,9.474
-86.9937,9.476
-86.9967,9.4808
-86.9963,9.4818
-167.85,9.483
-171.05,9.5
-22.017,9.5
-160.833,9.51
-37.75,9.533
-167.8,9.55
59.85,9.55
61.4,9.55
72.763,9.582
-42.783,9.583
63.1,9.583
-94.603,9.588
-86.1467,9.6052
-86.6523,9.6065
-86.6513,9.6073
-153.697,9.617
62.635,9.622
-86.18,9.6293
-86.1267,9.6308
-95.382,9.648
66.317,9.667
-86.1143,9.6687
-86.138,9.6693
-86.5692,9.6762
-86.5687,9.6762
-86.5688,9.6765
-86.5613,9.6768
-86.5728,9.6778
-86.5712,9.6795
-86.5718,9.6798
-86.5718,9.68
-86.57,9.6807
-86.5742,9.6815
-86.572,9.682
-86.3957,9.6833
-86.0582,9.6848
-86.3937,9.6855
-86.1448,9.6912
-86.3878,9.6942
-86.0772,9.7012
-86.171,9.7118
66.407,9.715
-86.1047,9.722
64.425,9.727
-168.083,9.742
-117.6167,9.75
-41.333,9.75
-86.0763,9.759
-86.0422,9.7708
-41.833,9.772
69.55,9.783
-86.0728,9.7865
-86.1452,9.7883
-86.0727,9.7883
-86.0422,9.7958
-86.0382,9.7968
-86.036,9.798
-93.2,9.8
69.25,9.8
83.5,9.8
-169.075,9.802
-86.006,9.8078
-167.35,9.817
-169.098,9.822
-169.082,9.825
68.37,9.825
-168.0,9.833
-167.833,9.833
-143.483,9.833
71.833,9.833
-128.238,9.842
-86.3547,9.8658
-156.15,9.8667
-167.85,9.883
-168.987,9.89
74.183,9.9
142.883,9.9
-119.7,9.933
73.133,9.933
74.833,9.933
74.183,9.95
166.9,9.95
-122.697,9.967
-52.723,9.967
-40.855,9.967
-163.673,9.977
-168.167,10.0
-168.0,10.0
-167.067,10.0
-94.037,10.008
-140.007,10.01
-164.983,10.017
-167.833,10.033
65.085,10.035
-136.513,10.038
151.563,10.042
-108.875,10.045
88.6683,10.0467
-109.045,10.12
-109.668,10.133
-108.903,10.138
-162.0833,10.15
-147.55,10.15
-109.657,10.16
-171.183,10.167
-108.832,10.175
-142.825,10.177
-94.433,10.2
-125.4217,10.225
-108.783,10.247
53.167,10.25
-135.6,10.252
-108.812,10.288
-108.272,10.293
-108.967,10.3
-162.1167,10.3167
-108.353,10.322
-172.617,10.333
-42.467,10.352
-109.065,10.353
-108.65,10.355
-125.4383,10.3567
-125.4117,10.365
-108.642,10.365
-166.0,10.367
-157.14,10.367
-108.64,10.375
57.955,10.403
-108.787,10.405
-108.653,10.407
-108.807,10.417
-44.67,10.452
-108.758,10.453
-53.495,10.457
-43.692,10.483
143.1,10.483
-109.023,10.49
-109.38,10.492
-109.028,10.492
-109.133,10.512
-49.225,10.513
-18.308,10.513
-138.39,10.5167
-47.295,10.52
-108.383,10.56
-109.002,10.563
-144.0,10.567
-108.72,10.567
-95.367,10.567
-44.85,10.583
-109.275,10.59
70.382,10.592
70.383,10.592
-155.9333,10.65
64.483,10.667
-54.3,10.673
69.953,10.673
-169.75,10.7
-108.53,10.7
-42.663,10.718
-41.235,10.718
-42.433,10.742
-41.583,10.747
-151.733,10.767
-42.352,10.778
-42.187,10.778
-155.9,10.7833
-41.257,10.792
-54.84,10.813
-41.613,10.82
-42.647,10.832
-43.647,10.835
-140.083,10.85
-43.673,10.85
-44.58,10.855
-43.943,10.857
173.9,10.883
174.017,10.9
-44.117,10.908
-55.073,10.922
-44.042,10.925
-140.08,10.953
-140.087,10.957
-108.537,10.978
-54.49,10.988
-140.193,10.992
-34.173,10.993
-154.967,11.0
-140.072,11.013
-140.045,11.017
-140.097,11.02
-140.1,11.022
-140.045,11.023
-54.582,11.037
-140.055,11.048
-140.067,11.052
-57.443,11.055
-140.133,11.057
-139.998,11.057
-136.4,11.08
67.883,11.1
-137.933,11.117
-140.123,11.123
-152.017,11.133
-109.605,11.177
-144.433,11.183
-153.2833,11.1833
-109.608,11.255
-56.133,11.263
165.5,11.2667
-42.497,11.282
66.017,11.285
-152.033,11.333
-41.863,11.338
-50.817,11.383
87.7833,11.3833
165.5167,11.3833
-168.275,11.385
-50.832,11.402
83.8167,11.4167
-168.24,11.44
-155.8,11.45
-168.248,11.462
165.5333,11.4667
-168.215,11.482
165.5333,11.4833
-168.207,11.49
-88.0333,11.4933
-88.0667,11.5
165.55,11.5
-168.195,11.502
165.5667,11.5167
165.6,11.5167
-162.6,11.5333
165.95,11.5333
-45.55,11.55
-44.8,11.55
-96.752,11.56
57.93,11.567
70.467,11.567
68.577,11.608
-163.298,11.618
148.078,11.63
-57.245,11.632
148.072,11.632
148.072,11.633
-103.8,11.6333
-163.322,11.648
81.1333,11.65
-50.885,11.655
-131.633,11.7
-162.6833,11.7333
-53.042,11.76
57.61,11.803
67.128,11.815
142.168,11.815
-147.433,11.817
-141.0458,11.8833
-43.79,11.885
71.19,11.893
-91.7167,11.9333
165.0167,11.9667
67.783,12.0
63.083,12.033
-143.7,12.035
-125.5083,12.0533
64.517,12.075
-145.783,12.083
164.8333,12.0833
-142.2613,12.1248
-101.5,12.13
-102.2,12.15
-56.817,12.15
67.262,12.158
-54.733,12.167
50.408,12.177
-91.102,12.197
-111.163,12.21
-57.457,12.223
-136.026,12.225
-54.25,12.25
177.187,12.298
-57.4767,12.31
-57.495,12.3167
-57.4917,12.3167
174.633,12.35
144.513,12.388
-101.985,12.4
-101.992,12.41
50.55,12.417
47.117,12.45
-99.035,12.453
90.732,12.482
47.667,12.5
-53.14,12.522
87.663,12.552
-90.973,12.582
-90.692,12.6
-96.35,12.633
142.25,12.667
-91.683,12.683
-152.1,12.717
-90.918,12.717
49.633,12.717
-152.05,12.733
-161.99,12.74
-90.73,12.743
-101.192,12.75
-102.032,12.758
168.4833,12.8
-52.758,12.817
-100.533,12.833
-103.32,12.838
-103.957,12.842
-91.3733,12.8667
-145.583,12.867
-44.848,12.878
-44.77,12.95
48.267,12.95
-44.685,12.967
-44.855,12.973
-44.568,12.973
-171.087,12.975
-91.592,12.98
-45.958,13.0
-99.367,13.005
-48.847,13.022
-40.06,13.027
-46.917,13.033
-50.775,13.042
-91.55,13.043
-49.758,13.058
-52.547,13.07
-147.317,13.083
-51.308,13.092
-155.0167,13.1167
-138.933,13.117
66.25,13.117
66.275,13.12
-91.968,13.142
-57.572,13.142
-91.95,13.15
90.3267,13.2083
-127.1,13.2333
-144.067,13.25
49.25,13.267
57.348,13.273
-172.967,13.283
69.183,13.3
63.117,13.333
-46.175,13.358
-92.467,13.367
-45.395,13.367
-43.897,13.38
-44.642,13.4
-130.247,13.407
-152.283,13.433
-94.533,13.433
86.9,13.4833
-166.873,13.505
69.933,13.533
-166.798,13.537
-171.933,13.55
71.558,13.583
88.0717,13.5883
145.55,13.653
65.218,13.665
83.705,13.7017
-98.5,13.75
-143.799,13.813
-143.868,13.817
159.435,13.823
-163.3833,13.8333
-44.367,13.85
-175.262,13.863
-140.172,13.868
-140.247,13.902
-100.233,13.915
-117.4,13.9167
-140.253,13.917
-47.033,13.923
-160.972,13.947
-166.997,13.955
-163.773,13.962
-152.982,13.988
145.755,13.992
-57.392,14.017
50.25,14.017
-125.4917,14.025
51.81,14.028
68.617,14.033
-152.973,14.042
159.45,14.088
-134.175,14.09
65.833,14.117
-53.662,14.142
-54.117,14.158
-152.583,14.167
159.345,14.188
-155.1333,14.2
-49.15,14.208
-55.087,14.212
-146.4,14.217
-19.017,14.217
-55.787,14.233
67.773,14.248
-50.85,14.25
-52.172,14.255
64.4,14.267
-52.625,14.3
-48.187,14.3
-56.433,14.308
132.4,14.377
-50.62033,14.4
159.715,14.4
-50.62117,14.40667
-50.62083,14.40667
-50.62083,14.40833
63.017,14.417
-108.4,14.433
-57.655,14.44
-156.85,14.4667
-152.683,14.483
-154.8,14.5
-106.033,14.51
-49.985,14.515
-102.05,14.517
68.683,14.517
-117.368,14.525
-117.362,14.525
67.872,14.525
-117.333,14.528
64.6,14.533
-117.317,14.547
-117.293,14.607
-117.388,14.608
-117.383,14.61
-117.342,14.613
-147.15,14.65
-105.223,14.658
-165.578,14.665
-153.508,14.668
-151.3333,14.6833
-165.543,14.713
70.058,14.763
-119.867,14.8
-119.663,14.837
-49.22517,14.87217
67.333,14.897
-133.4833,14.9167
57.35,14.933
-48.94233,14.95
-164.908,14.997
-156.3167,15.0
-155.0,15.0
-137.017,15.017
-49.45,15.017
66.097,15.033
-156.2167,15.0833
-149.489,15.1188
-149.4893,15.119
-149.489,15.119
129.303,15.128
-120.748,15.147
-137.1,15.15
-164.65,15.167
69.767,15.167
-164.657,15.18
-162.4167,15.1833
57.57,15.25
147.595,15.257
54.633,15.267
-155.9833,15.2833
-164.508,15.297
83.2833,15.3
87.3167,15.3
-164.595,15.303
-164.528,15.312
132.095,15.322
55.033,15.35
53.183,15.367
-147.067,15.483
-42.947,15.527
-58.023,15.553
177.5,15.5833
-156.8833,15.6
68.367,15.683
-155.3667,15.7
-156.9333,15.7333
-155.3667,15.8167
-98.787,15.845
-52.02283,15.848
-52.00167,15.8485
-52.01167,15.84867
-98.893,15.855
-135.033,15.862
-98.88,15.89
-98.873,15.892
-57.082,15.898
-156.9667,15.9
68.632,15.922
-151.995,15.972
125.9817,15.9733
-157.945,15.995
61.533,15.995
-133.995,15.998
-151.955,16.023
65.042,16.035
-166.067,16.067
127.4217,16.0833
-18.152,16.105
69.733,16.158
60.6793,16.1608
-50.2063,16.1733
124.1417,16.1767
-161.6667,16.2167
123.6083,16.2167
54.767,16.233
128.308,16.267
-58.6,16.303
-161.6,16.3167
-106.433,16.32
-57.155,16.352
59.186,16.3658
67.983,16.375
-170.463,16.387
60.237,16.403
-57.633,16.417
-21.717,16.433
-100.735,16.445
59.3445,16.4828
59.783,16.518
59.7833,16.5183
59.755,16.54
-100.65,16.543
59.4555,16.5467
-57.845,16.558
-53.912,16.577
-57.912,16.583
-118.075,16.595
-157.1333,16.6
59.7717,16.6037
59.8683,16.62
59.8622,16.6255
59.6878,16.6357
59.7115,16.6467
-46.127,16.653
-153.517,16.667
59.66,16.6703
59.5983,16.68
129.388,16.683
-116.688,16.713
-165.167,16.717
-58.392,16.728
133.4083,16.7283
-58.45,16.733
-58.46,16.75
-57.642,16.75
131.985,16.7667
-57.792,16.775
-59.015,16.788
-17.8,16.793
-17.752,16.797
-57.532,16.825
-134.332,16.832
-138.099,16.867
-57.237,16.888
-57.633,16.915
-139.3,16.917
145.2167,16.93
-58.4,16.95
147.07,16.958
-155.07,16.977
145.232,16.983
-129.7667,17.0167
137.0567,17.02
90.0133,17.0333
134.792,17.06
-177.325,17.07
85.9083,17.0733
-177.3,17.1167
-177.2667,17.1333
144.925,17.155
-153.95,17.1667
156.372,17.2
59.95,17.202
59.608,17.217
145.443,17.252
-59.45,17.292
144.945,17.315
-164.2,17.35
69.017,17.367
-117.693,17.378
-134.117,17.415
-175.243,17.425
57.183,17.433
58.812,17.435
-104.8,17.45
144.775,17.473
67.423,17.488
144.79,17.49
-135.125,17.497
-113.0,17.5
126.95,17.5
-133.942,17.512
-154.533,17.533
86.5833,17.55
129.147,17.585
-57.717,17.592
-160.7,17.6
63.883,17.617
57.7717,17.6267
57.7317,17.6433
-158.433,17.655
-160.65,17.6667
147.29,17.668
57.835,17.692
57.8767,17.6933
-52.4,17.717
142.0,17.717
57.82,17.7183
140.275,17.725
-169.517,17.733
139.942,17.742
140.817,17.767
69.96,17.777
57.5833,17.7783
148.553,17.78
143.697,17.785
143.68,17.7983
147.745,17.802
61.88,17.803
144.885,17.807
57.505,17.812
144.942,17.813
-157.45,17.8167
-174.25,17.8333
144.832,17.837
-174.2833,17.85
-153.12,17.853
-174.3167,17.8667
-104.217,17.868
-16.962,17.877
145.357,17.877
-16.965,17.882
144.728,17.882
-174.45,17.8833
-157.4667,17.8833
144.337,17.89
143.735,17.892
57.58,17.895
147.698,17.895
144.74,17.908
-163.417,17.917
136.642,17.942
136.997,17.967
-17.77,17.972
-17.388,17.977
144.805,17.977
129.83,17.985
57.59,17.9933
144.472,18.012
-104.69,18.0133
-144.288,18.017
141.092,18.02
141.045,18.022
-144.287,18.027
143.583,18.027
-144.29,18.028
-144.288,18.028
-144.287,18.028
-144.29,18.03
-144.288,18.03
-144.293,18.032
-144.29,18.032
-144.288,18.032
-144.292,18.033
-144.29,18.033
-144.288,18.033
68.297,18.033
-144.29,18.035
-144.288,18.035
-144.287,18.035
-144.285,18.035
-114.29,18.035
-144.29,18.038
144.532,18.043
144.592,18.057
133.055,18.098
-159.4,18.15
-104.633,18.2
67.877,18.203
171.517,18.233
-104.4833,18.2433
-104.71,18.248
-155.217,18.267
133.2,18.3
-104.66,18.302
141.55,18.317
-133.0833,18.3333
-104.8783,18.3583
150.108,18.375
-154.05,18.417
-162.533,18.433
-105.1617,18.47
-104.7967,18.4767
133.358,18.5
160.163,18.503
-104.7617,18.5117
-155.703,18.542
133.258,18.542
129.618,18.583
-105.0667,18.5967
-105.59,18.61
144.993,18.627
67.885,18.628
-156.453,18.65
-104.9883,18.7
-104.9517,18.75
-154.188,18.782
-145.495,18.794
-159.7167,18.8167
-105.47,18.82
-160.317,18.86
-160.328,18.875
-160.308,18.885
129.2783,18.8917
-160.297,18.895
-105.38,18.8967
-160.347,18.93
61.383,18.933
-159.6333,18.95
-133.55,19.0
67.283,19.033
-177.3,19.0333
-169.7333,19.0333
-169.7,19.0333
67.427,19.05
62.857,19.068
-157.267,19.083
-169.7667,19.0833
87.6833,19.0833
-170.067,19.087
-169.8,19.1167
-56.405,19.118
-52.067,19.133
-160.59,19.148
-161.693,19.185
66.29,19.193
-157.4333,19.2
58.307,19.208
-152.767,19.267
137.263,19.29
-168.652,19.318
-106.1517,19.325
140.417,19.352
-168.662,19.365
-106.085,19.3817
-153.103,19.382
131.628,19.382
-61.5,19.4
-168.838,19.43
67.935,19.445
-168.823,19.452
-105.9867,19.4583
-168.788,19.467
-60.775,19.492
-36.533,19.5
58.468,19.502
-105.9567,19.5083
-171.9,19.5667
-166.65,19.567
-106.4633,19.6667
140.43,19.687
66.033,19.717
-153.85,19.72
-152.397,19.73
66.083,19.733
-152.367,19.742
-138.916,19.767
-130.017,19.817
170.85,19.817
-156.515,19.843
-139.86,19.868
-106.175,19.8917
-139.867,19.933
177.2167,19.9333
-106.267,19.957
-156.152,19.98
-134.053,19.997
-154.283,20.0
-158.962,20.01
-135.2,20.017
-156.7,20.033
-145.267,20.117
67.917,20.117
-20.342,20.122
67.933,20.125
69.433,20.15
-106.5333,20.16
-160.118,20.17
89.165,20.22
-160.15,20.247
-154.217,20.25
-158.65,20.3
-144.615,20.322
-144.632,20.325
-158.6,20.3833
-161.578,20.502
-144.47,20.513
63.883,20.583
-106.675,20.5867
65.057,20.642
-106.48,20.65
-32.218,20.67
-146.102,20.69
-65.4,20.7
-108.88,20.738
-152.017,20.783
-109.142,20.783
-32.323,20.8
-66.45,20.833
-64.667,20.833
61.017,20.833
-108.843,20.847
-109.343,20.88
-109.548,20.883
-109.423,20.893
-109.207,20.912
-112.05,20.933
64.033,20.937
-109.302,20.94
-109.35,20.965
-158.0667,20.9667
-109.358,20.977
-109.365,20.983
-109.462,20.992
-68.403,20.992
59.55,21.0
-160.963,21.023
177.255,21.028
-106.6267,21.0283
-167.748,21.033
-106.4283,21.05
-106.4167,21.0667
-106.425,21.07
-46.567,21.083
-106.3017,21.0917
-44.95,21.1
-106.435,21.1133
-106.4,21.1133
-68.105,21.122
-49.017,21.133
65.118,21.148
-109.05,21.157
-32.445,21.165
-106.4333,21.1683
-108.842,21.18
-107.708,21.185
-106.5917,21.2167
-106.722,21.317
-108.6,21.352
-109.308,21.355
-107.453,21.37
-107.797,21.41
-126.7167,21.4533
-107.318,21.462
67.298,21.472
-67.517,21.5
-109.447,21.535
-108.333,21.545
-132.9,21.55
151.317,21.567
-107.568,21.58
-107.113,21.598
-156.617,21.6
-107.97,21.61
-165.962,21.665
-151.903,21.677
-151.87,21.677
-151.797,21.7
-151.69,21.712
-153.233,21.717
-107.255,21.742
-165.998,21.778
-107.687,21.782
-167.665,21.842
-67.682,21.852
-154.833,21.933
-154.8,21.933
-45.767,21.933
-107.855,21.98
-108.445,21.983
-60.365,21.983
-155.9367,22.0
-70.758,22.01
-107.378,22.027
-46.582,22.032
-46.577,22.058
-46.568,22.06
-108.193,22.068
-139.033,22.117
-60.667,22.12
60.667,22.12
-139.0,22.133
-70.728,22.167
-166.865,22.182
-166.882,22.208
-107.577,22.222
-166.875,22.227
-108.345,22.245
-46.363,22.252
-67.35,22.258
-46.387,22.26
-108.663,22.262
-46.383,22.262
-46.395,22.267
-46.41,22.273
-108.0,22.277
-46.435,22.282
-46.4,22.282
-110.983,22.287
-46.385,22.308
-155.1,22.3083
-111.487,22.313
-46.38,22.32
-46.373,22.332
66.205,22.345
-155.433,22.35
-154.7833,22.3517
-108.832,22.358
-165.515,22.372
-156.5,22.383
-107.362,22.395
-108.212,22.407
-155.102,22.41
-107.837,22.472
-131.172,22.508
-111.012,22.518
-66.915,22.532
-155.65,22.533
-108.027,22.558
-108.897,22.565
-107.9,22.64
-154.75,22.65
-108.133,22.653
-67.683,22.667
-25.2,22.683
-25.33,22.697
-107.85,22.702
-108.01,22.717
-112.908,22.735
-67.93,22.737
-46.123,22.737
-112.912,22.738
-112.912,22.742
-112.932,22.745
-46.108,22.753
-46.177,22.762
-46.117,22.762
-46.108,22.767
-46.172,22.768
-46.127,22.768
-46.117,22.768
-46.163,22.77
-46.148,22.772
-107.995,22.775
-46.153,22.775
-46.12,22.777
-45.963,22.778
-45.103,22.778
-46.15,22.78
-46.118,22.78
-46.113,22.78
-46.112,22.78
-46.115,22.782
-56.52667,22.785
-56.52333,22.78667
-107.973,22.79
-71.5,22.8
-46.11,22.8
-46.008,22.8
-45.637,22.805
-46.177,22.808
-46.088,22.813
-68.73,22.837
-66.32,22.84
-68.222,22.85
-46.225,22.855
-46.243,22.857
-108.282,22.858
-68.285,22.858
-66.053,22.858
-66.538,22.86
-66.203,22.865
-169.66,22.87
-66.235,22.877
-157.167,22.883
-110.987,22.888
-108.693,22.89
66.7678,22.9085
66.7537,22.923
-43.51,22.925
-140.01,22.926
-43.53,22.93
-108.205,22.932
-108.815,22.935
64.9893,22.936
-43.515,22.953
-108.982,22.957
-43.518,22.957
-169.583,22.965
-148.383,22.967
66.7887,22.9683
-108.175,22.972
66.7985,22.9723
-43.502,22.975
-43.51,22.978
-152.983,22.983
-43.508,22.983
-109.057,22.995
-68.545,22.998
-150.683,23.017
-45.887,23.018
-109.13,23.025
-45.945,23.043
-45.955,23.048
-156.1,23.05
-64.233,23.06
-156.5333,23.0667
-108.0,23.073
-156.7567,23.0767
-137.967,23.083
-45.667,23.083
-156.95,23.0867
-108.525,23.09
-107.707,23.095
-43.612,23.097
-108.017,23.1
-108.59,23.102
-43.527,23.113
-156.183,23.117
-156.15,23.117
-108.873,23.118
66.4967,23.1217
-49.737,23.122
66.4965,23.122
-50.352,23.135
-50.392,23.14
-156.017,23.15
-68.322,23.167
-153.5483,23.1783
-69.312,23.183
-130.95,23.2
-130.967,23.217
-108.747,23.228
-108.525,23.228
-130.967,23.233
-68.707,23.245
-130.767,23.25
-68.725,23.258
-108.25,23.3
-156.2017,23.3067
-108.913,23.312
-108.833,23.318
-68.092,23.325
-157.3833,23.37
-108.71,23.39
-62.168,23.395
-108.06,23.407
-108.772,23.417
-108.922,23.425
-69.075,23.427
-64.063,23.45
-50.2,23.453
-50.235,23.457
-68.563,23.465
-50.21,23.473
-108.877,23.475
-68.583,23.49
-152.953,23.497
-153.6167,23.5217
-134.052,23.56
-44.233,23.567
-42.467,23.567
-60.09,23.577
-68.928,23.593
-156.083,23.6
-68.387,23.6
-68.41,23.623
-108.49,23.627
-60.063,23.63
-155.733,23.633
-108.203,23.633
-67.688,23.662
-157.733,23.667
-60.047,23.687
-60.06,23.712
-60.07,23.722
-68.277,23.723
-68.692,23.725
-112.438,23.73
177.328,23.73
-108.777,23.747
-69.68,23.753
-60.06,23.758
-68.725,23.767
-60.027,23.775
-59.882,23.777
-59.875,23.777
-69.705,23.778
-108.472,23.807
-69.908,23.808
-108.92,23.847
-155.7167,23.85
-108.732,23.852
-68.585,23.877
-68.055,23.885
-68.88,23.907
-157.517,23.917
-68.843,23.917
-108.58,23.923
-68.607,23.927
-68.868,23.93
-68.51,23.943
-108.875,23.95
-44.967,23.95
-68.983,23.953
-55.0,23.967
-108.683,23.978
171.8,23.988
-150.817,24.033
-108.84,24.033
-108.865,24.052
-108.955,24.065
-157.45,24.073
-157.462,24.077
-109.068,24.08
-108.813,24.082
-178.5,24.1
-156.6967,24.125
-68.338,24.138
-109.005,24.152
-17.29,24.185
-166.277,24.192
-163.102,24.225
-156.317,24.233
-120.6,24.2333
-17.293,24.243
-117.35,24.25
-39.1,24.267
-109.335,24.282
-115.0333,24.2833
-157.68,24.295
-17.35,24.3
-109.237,24.315
-126.4167,24.3333
-157.6583,24.3417
-58.732,24.348
-156.6667,24.375
-68.19,24.397
-109.058,24.4
-157.6767,24.4133
-157.6717,24.4167
-157.6717,24.4317
-55.1,24.467
-115.717,24.493
-114.4833,24.5
-162.467,24.567
-109.362,24.572
-114.587,24.592
-174.717,24.597
-161.898,24.597
-57.833,24.597
-58.778,24.612
-17.803,24.643
-116.095,24.697
-109.198,24.698
-68.133,24.703
-114.0333,24.7167
-174.585,24.767
-134.517,24.783
-109.275,24.79
-113.4167,24.9083
-68.067,24.99
-17.147,25.0
-68.058,25.025
-68.068,25.027
-68.042,25.03
-68.052,25.043
-17.247,25.047
-18.452,25.068
-68.025,25.082
-34.217,25.083
-68.068,25.093
-68.04,25.11
-68.027,25.112
-68.08,25.127
-154.898,25.157
-58.463,25.178
-71.267,25.183
149.35,25.183
-55.467,25.2
-164.117,25.233
-54.85,25.233
-60.413,25.243
-169.905,25.255
-171.44,25.282
-132.6167,25.3167
-17.597,25.368
-17.84,25.378
-121.515,25.46
-19.23,25.465
-57.178,25.482
-19.13,25.533
-67.858,25.55
-18.323,25.55
-57.613,25.6
175.562,25.6
-68.163,25.623
-68.168,25.635
-59.265,25.745
175.9833,25.75
-58.78,25.772
151.138,25.858
-19.88,25.892
-19.982,25.893
-19.81,25.905
-19.865,25.908
-19.812,25.925
156.167,25.925
-59.955,25.942
-58.233,25.982
-44.77,26.047
-44.762,26.048
-156.65,26.05
-44.76,26.05
-147.997,26.064
-44.812,26.068
-44.842,26.07
-44.828,26.072
-44.752,26.075
-44.817,26.077
-44.83,26.083
-68.67,26.087
-44.832,26.088
